W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1313    1,560057    1,887620    2,703167    0,222464    -0,732469    -0,826689
1314    1,210859    1,856501    1,828402    -0,349143    -0,307741    -0,784148
1315    1,182071    2,995587    2,742110    -0,402664    0,008805    -0,918858
1316    1,735235    1,962619    3,338725    0,628987    -0,889471    -0,914739
1317    1,600139    1,025020    2,102908    0,247264    -0,881441    -0,675577
1318    1,783754    1,295977    1,050714    -0,812676    -0,695284    0,146222
1319    1,960839    2,003608    1,622960    -0,665012    -0,387203    -0,431081
1320    1,218577    1,206464    2,113137    0,518600    -0,872755    -0,869995
1321    1,476130    1,704528    0,900347    -0,849279    -0,031665    -0,500787
1322    1,615641    1,499136    2,753678    0,562544    -0,892977    -0,874469
1323    1,408974    1,000417    1,876222    0,189480    -0,851996    -0,675500
1324    1,336377    0,997114    1,305863    -0,403319    -0,715406    -0,350824
1325    1,527548    0,753787    1,090903    -0,743208    -0,886722    0,349710
1326    1,391692    0,908027    0,851918    -0,805399    -0,775154    0,249835
1327    2,387089    1,080734    1,526184    -0,879318    -0,941420    0,667205
1328    2,439604    1,340786    1,366794    -0,899002    -0,903014    0,623666
1329    2,844378    1,262796    1,894143    -0,848773    -0,935806    0,607893
1330    2,448171    0,717054    2,450213    -0,143599    -0,957143    -0,149171
1331    3,520811    1,254354    2,884598    -0,639512    -0,942466    0,345715
1332    3,921540    0,902389    4,304568    0,330134    -0,980226    -0,510394
1333    3,926095    1,440679    4,598937    0,323576    -0,955061    -0,589499
1334    3,618289    1,952545    4,716210    0,377798    -0,923614    -0,703855
1335    4,091718    0,893884    4,500887    0,371400    -0,982852    -0,536238
1336    2,823980    0,740542    2,814854    -0,143420    -0,965511    -0,119199
1337    3,180714    0,770326    2,719158    -0,676790    -0,978011    0,508375
1338    2,677160    1,804213    1,295920    -0,905037    -0,805821    0,477434
1339    2,757263    1,490526    1,449856    -0,939478    -0,935918    0,758602
1340    3,179743    0,764671    3,130551    -0,184075    -0,970751    -0,057294
1341    1,985905    1,431079    1,059415    -0,856697    -0,717286    0,255085
1342    2,150678    1,768945    1,098484    -0,860564    -0,572049    0,074514
1343    2,221580    1,992068    1,263922    -0,825465    -0,456672    -0,125191
1344    1,330283    1,563738    1,688708    -0,327657    -0,484342    -0,667884
1345    1,654690    2,203381    1,729483    -0,631087    -0,152742    -0,670216
1346    1,367994    1,562216    1,559653    -0,439709    -0,436682    -0,615968
1347    1,752353    1,117172    1,800082    -0,275458    -0,802529    -0,352468
1348    1,318388    1,263827    1,718570    -0,114609    -0,682860    -0,647474
1349    2,045465    1,544716    0,934602    -0,901456    -0,698662    0,320115
1350    1,321923    0,983832    0,959244    -0,690192    -0,670206    -0,074487
1351    1,919761    0,685349    1,538084    -0,680046    -0,945131    0,403213
1352    1,477836    2,260531    1,428986    -0,786064    0,209299    -0,768977
1353    1,922768    0,879225    1,228067    -0,876026    -0,938502    0,655640
1354    1,139103    1,760934    1,394832    -0,611423    -0,044756    -0,763146
1355    1,166317    1,056970    1,572778    -0,001562    -0,740515    -0,670882
1356    1,978570    1,052651    2,475809    0,265711    -0,912135    -0,637520
1357    1,501012    0,786507    1,413244    -0,370321    -0,856010    -0,163206
1358    1,356111    1,839183    2,160693    -0,110867    -0,533257    -0,781617
1359    2,157124    2,289266    3,984284    0,605540    -0,889336    -0,902418
1360    1,923701    1,700613    1,047517    -0,839900    -0,472886    -0,081045
1361    1,559091    1,515796    2,215554    0,038142    -0,729797    -0,711002
1362    1,448011    1,624316    2,427762    0,246360    -0,761268    -0,815997
1363    1,237914    0,775224    1,674793    0,349878    -0,901095    -0,721488
1364    1,317879    1,097883    1,026489    -0,652603    -0,585878    -0,231694
1365    1,317247    0,938823    1,457500    -0,199012    -0,775581    -0,464271
1366    1,266420    1,241751    2,131526    0,444378    -0,853017    -0,846586
1367    1,467897    0,882547    1,156383    -0,616134    -0,799155    0,018917
1368    1,554921    1,268475    1,002428    -0,766067    -0,581772    -0,077115
1369    1,272629    0,760756    1,124907    -0,481799    -0,805486    -0,131216
1370    1,189654    1,178482    1,269870    -0,424943    -0,542471    -0,529934
1371    1,284577    1,022728    1,119586    -0,549044    -0,645823    -0,283532
1372    1,256566    2,118028    2,501749    0,036399    -0,533091    -0,864901
1373    1,375934    2,294074    3,046834    0,336960    -0,705304    -0,905106
1374    1,556974    1,897916    1,281601    -0,741750    -0,116413    -0,579767
1375    1,541779    1,085223    0,980540    -0,774974    -0,714667    0,111792
1376    3,017058    1,097029    2,267371    -0,780280    -0,953116    0,554440
1377    2,471083    0,639661    2,235695    -0,479890    -0,967983    0,244303
1378    1,417901    1,053565    0,702060    -0,879457    -0,699849    0,275500
1379    1,239343    1,252636    0,566360    -0,896748    -0,204896    -0,249413
1380    3,508135    1,764680    2,146735    -0,873292    -0,916301    0,605079
1381    3,226905    0,935080    2,885560    -0,490624    -0,959305    0,224607
1382    2,500361    1,357745    1,492248    -0,864319    -0,889152    0,538358
1383    3,505056    1,330179    2,721711    -0,712847    -0,939425    0,429285
1384    3,639130    0,969930    3,361258    -0,408813    -0,964701    0,154047
1385    4,580059    0,909021    4,247458    -0,451841    -0,981605    0,273207
1386    5,153296    0,666458    5,237187    0,062237    -0,991902    -0,188495
1387    3,907911    0,955992    4,692317    0,780549    -0,991857    -0,853802
1388    3,827788    1,517286    4,917436    0,622180    -0,970386    -0,792864
