W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1056    1,468938    1,390843    0,713754    -0,876816    -0,349454    -0,144105
1057    1,577064    1,519564    0,853370    -0,848748    -0,336708    -0,212140
1058    0,889704    1,251850    1,102606    -0,513102    -0,224357    -0,721328
1059    0,813429    1,500463    1,449808    -0,332281    -0,217169    -0,848509
1060    0,633918    1,566016    1,950688    0,478947    -0,709471    -0,958446
1061    1,221262    1,620728    1,939239    -0,090332    -0,554269    -0,778867
1062    1,989463    2,911360    1,568055    -0,861111    0,330053    -0,764139
1063    0,942514    1,644688    1,492760    -0,440282    -0,146298    -0,823787
1064    0,913834    1,722670    1,888439    -0,075110    -0,415393    -0,875872
1065    1,682563    2,277222    1,494217    -0,754792    0,024270    -0,674090
1066    1,041189    1,747432    2,080509    0,052469    -0,544518    -0,866164
1067    1,131248    1,650505    2,022237    0,022911    -0,578104    -0,828994
1068    1,393437    2,783882    1,840743    -0,812460    0,471742    -0,897339
1069    1,862520    2,332162    1,168728    -0,868158    0,138754    -0,611947
1070    1,704352    2,166111    1,236408    -0,821838    0,061340    -0,619060
1071    0,811549    2,172300    1,814984    -0,590873    0,260061    -0,932668
1072    0,922256    1,712617    1,150242    -0,778918    0,357953    -0,864388
1073    1,058825    1,562228    1,235584    -0,615128    -0,079197    -0,737234
1074    0,866400    2,107021    1,564833    -0,750876    0,457373    -0,930746
1075    1,126244    1,572006    1,241340    -0,620940    -0,120935    -0,703011
1076    1,492047    1,799640    1,005310    -0,829426    0,000617    -0,559129
1077    1,852201    1,897903    0,760178    -0,918103    -0,144347    -0,259665
1078    1,343227    1,497529    1,040210    -0,736958    -0,230349    -0,488004
1079    1,081537    0,895048    0,912414    -0,587965    -0,608583    -0,284018
1080    1,333785    1,736562    1,288122    -0,676835    -0,122984    -0,647307
1081    2,218838    2,013473    0,926713    -0,908606    -0,420178    0,002779
1082    1,893556    3,618011    5,007605    0,613098    -0,821101    -0,954338
1083    1,414246    1,328881    0,899743    -0,786564    -0,410113    -0,240610
1084    1,275191    0,570088    1,249222    -0,268619    -0,898203    -0,182152
1085    1,134517    0,970634    0,867094    -0,670817    -0,557495    -0,241705
1086    1,082264    1,120970    1,260915    -0,345356    -0,551290    -0,592588
1087    0,641396    0,706910    1,149879    0,453355    -0,836503    -0,867648
1088    0,963501    0,529413    0,994848    -0,214559    -0,854312    -0,324356
1089    0,869866    0,812746    1,179454    -0,018467    -0,724791    -0,675467
1090    1,551344    0,536967    1,513275    -0,243091    -0,938899    -0,105631
1091    1,067751    0,482566    1,239997    0,159754    -0,923263    -0,526730
1092    0,772861    0,423718    0,823835    -0,149856    -0,861052    -0,373740
1093    0,957427    0,408248    1,107550    0,183353    -0,932040    -0,527105
1094    1,113179    0,460977    1,432946    0,586248    -0,965442    -0,777124
1095    0,989903    0,829100    0,584918    -0,807322    -0,548028    -0,051169
1096    2,187168    1,353117    1,017804    -0,942510    -0,895891    0,695919
1097    3,192816    0,784514    2,451171    -0,958415    -0,995820    0,928343
1098    1,357865    0,733081    1,847496    0,518390    -0,940672    -0,777801
1099    0,556194    0,351057    0,577511    -0,253704    -0,808868    -0,363540
1100    0,597836    0,534807    0,812005    0,024906    -0,752650    -0,676962
1101    1,598495    1,022343    0,851904    -0,879517    -0,820899    0,450238
1102    0,645139    0,739056    1,072294    0,196529    -0,737097    -0,807469
1103    0,801445    0,804386    1,086832    -0,083878    -0,675334    -0,678267
1104    0,784160    0,602695    0,821358    -0,321109    -0,719089    -0,427211
1105    0,758410    0,934176    0,953891    -0,379656    -0,423261    -0,677480
1106    0,655956    0,681502    1,216667    0,654933    -0,905995    -0,913240
1107    0,505891    0,615389    0,763278    -0,083575    -0,595406    -0,750853
1108    0,738993    1,016940    0,951169    -0,449464    -0,296388    -0,719944
1109    0,597371    0,565358    0,741370    -0,187802    -0,662551    -0,611261
1110    0,712260    0,667153    1,110472    0,295401    -0,818875    -0,790254
1111    0,597138    1,111264    0,754738    -0,769956    0,342484    -0,863205
1112    0,978709    1,598900    1,539330    -0,365789    -0,255857    -0,806129
1113    0,692553    1,272101    1,338497    -0,173835    -0,352199    -0,860451
1114    0,649216    1,196445    1,295862    -0,111814    -0,397756    -0,867263
1115    0,637849    1,091847    0,754186    -0,739614    0,225006    -0,822190
1116    1,501172    1,404622    0,675497    -0,894011    -0,363326    -0,092610
1117    1,662388    0,994023    0,953727    -0,859941    -0,846770    0,456664
1118    1,306588    1,299495    0,599916    -0,894032    -0,241365    -0,218971
1119    1,499630    1,493805    0,776030    -0,865592    -0,266232    -0,252229
1120    1,073337    1,195397    1,729532    0,159874    -0,731093    -0,790384
1121    0,838038    1,483240    1,299408    -0,488268    -0,087593    -0,826570
1122    0,895812    0,661712    0,916888    -0,337111    -0,733722    -0,392332
1123    1,006857    0,610940    1,030393    -0,264415    -0,820381    -0,334544
1124    1,658622    0,791623    1,038860    -0,875269    -0,929613    0,635425
1125    1,368011    0,767391    1,249889    -0,427758    -0,831876    -0,145784
1126    1,693250    1,078540    1,070546    -0,789677    -0,786096    0,241540
1127    2,519649    1,305576    1,347996    -0,947847    -0,951161    0,803167
1128    3,058004    1,184858    1,969701    -0,948797    -0,981780    0,871486
1129    3,332910    0,632118    2,949373    -0,666668    -0,987158    0,539039
1130    3,255313    0,982061    4,099584    0,820334    -0,990572    -0,890945
1131    2,070867    0,669340    2,285704    0,176009    -0,957550    -0,452303
1132    0,860279    1,940074    2,040503    -0,101952    -0,324667    -0,907799
1133    0,804797    1,967675    2,382892    0,365858    -0,639847    -0,949316
1134    1,972691    0,656711    2,488370    0,721429    -0,983158    -0,835836
1135    0,824525    0,512309    1,020310    0,116865    -0,866792    -0,596551
1136    0,759281    0,696647    0,911087    -0,219062    -0,665878    -0,582072
1137    0,841720    0,698240    0,974272    -0,209985    -0,713456    -0,535263
1138    1,184255    0,558342    1,252078    -0,110786    -0,896429    -0,341148
1139    1,179016    0,576181    0,944827    -0,610432    -0,875607    0,151910
1140    1,111248    0,677098    0,725718    -0,775273    -0,807907    0,254124
1141    1,360118    0,651677    1,273603    -0,368102    -0,879579    -0,118573
1142    2,267798    0,468312    2,361189    0,100275    -0,980336    -0,294646
1143    3,251627    0,657696    2,796243    -0,745042    -0,987617    0,631169
1144    4,644756    0,789460    3,943956    -0,905712    -0,996394    0,866478
1145    2,914552    0,875595    2,195508    -0,870118    -0,980493    0,756276
1146    1,656662    0,540813    1,397036    -0,605673    -0,951376    0,331118
1147    3,877527    0,470770    4,004687    0,213837    -0,993385    -0,324601
1148    4,642483    0,563490    4,367841    -0,533666    -0,994031    0,438214
1149    2,835565    0,699939    2,317142    -0,796383    -0,983171    0,672490
1150    1,651478    0,668153    1,144760    -0,844329    -0,949838    0,634402
1151    0,863134    0,903433    0,748491    -0,641814    -0,378492    -0,466887
1152    1,379383    0,713865    1,097219    -0,613598    -0,857948    0,120780
1153    0,685508    0,485422    0,749074    -0,217039    -0,774492    -0,449409
1154    1,315083    0,889712    1,166156    -0,496182    -0,749149    -0,203396
1155    0,731274    0,818681    1,140489    0,079938    -0,698576    -0,769089
1156    0,778229    0,814453    0,648272    -0,669514    -0,359327    -0,452614
1157    1,935410    0,962458    1,540618    -0,617000    -0,870802    0,150387
1158    0,953565    0,914565    1,100649    -0,306323    -0,611833    -0,565545
1159    1,636513    0,973987    1,348309    -0,567426    -0,803857    -0,033662
1160    1,175477    1,024037    1,954868    0,577833    -0,903999    -0,871295
1161    1,811077    0,784219    2,154563    0,263026    -0,936314    -0,585075
1162    1,328414    0,635959    1,124581    -0,535290    -0,878541    0,066805
1163    0,943735    0,638575    1,325453    0,380334    -0,895246    -0,752580
1164    0,525765    0,743384    0,972234    0,148640    -0,654433    -0,844996
1165    0,756768    0,893539    1,027171    -0,233681    -0,533470    -0,697739
1166    1,069453    1,012031    0,926677    -0,604815    -0,493550    -0,394107
1167    1,374571    1,017310    0,801437    -0,815976    -0,679367    0,130148
1168    0,748385    0,886047    1,193867    0,060442    -0,671716    -0,780054
1169    0,918375    1,703451    1,927145    -0,009994    -0,467713    -0,879162
1170    1,432584    0,511063    1,069718    -0,798471    -0,957743    0,591570
1171    0,981986    0,961634    1,272559    -0,142765    -0,663779    -0,645503
1172    0,791716    0,619797    1,109020    0,223111    -0,838578    -0,718145
1173    0,888418    1,056386    1,308944    -0,102239    -0,596217    -0,737660
1174    0,946296    0,666548    1,137143    -0,036993    -0,810486    -0,555375
1175    1,892089    1,119325    0,948215    -0,928714    -0,899117    0,672721
1176    2,359331    0,561348    1,916884    -0,833246    -0,986805    0,732729
1177    2,788335    0,969498    1,960480    -0,900989    -0,976714    0,786930
1178    3,978721    1,236393    2,794956    -0,970381    -0,994273    0,939006
1179    3,202120    0,605727    3,049746    -0,340152    -0,982403    0,158531
1180    2,561799    0,517830    2,357243    -0,480323    -0,981262    0,302328
1181    3,080825    1,166159    1,997035    -0,955159    -0,984939    0,889579
1182    1,474951    1,329801    2,717297    0,876891    -0,971937    -0,965361
1183    2,200825    0,690303    2,613101    0,496351    -0,973348    -0,682210
1184    1,526143    0,902219    2,286093    0,756441    -0,966110    -0,899638
1185    1,261216    1,662862    2,694480    0,692448    -0,895409    -0,941254
1186    0,647731    0,654047    0,826640    -0,193558    -0,630426    -0,639546
1187    0,729536    0,894551    1,128224    -0,045629    -0,610445    -0,763380
1188    0,961519    0,611616    1,088356    -0,096989    -0,828956    -0,476278
1189    1,183185    0,630638    1,084709    -0,416155    -0,848838    -0,127453
1190    1,273316    0,889694    1,430307    -0,162028    -0,789453    -0,477786
1191    1,536856    0,417311    1,479915    -0,269687    -0,962429    -0,001919
1192    1,231530    0,691054    1,462114    0,084340    -0,882157    -0,543679
1193    1,847120    0,691108    1,338269    -0,821944    -0,955764    0,618053
1194    3,083108    0,758068    2,394392    -0,929981    -0,993204    0,880877
1195    3,659943    0,674839    3,016707    -0,961603    -0,998114    0,942941
1196    4,985393    1,090430    3,966909    -0,947976    -0,996164    0,916483
1197    5,165541    1,721928    3,474052    -0,988163    -0,997105    0,973638
1198    3,009602    0,786083    3,466207    0,494329    -0,980376    -0,655995
1199    1,393557    0,901604    0,752625    -0,870894    -0,808311    0,414598
1200    3,261901    1,337410    2,009809    -0,961528    -0,983150    0,895109
1201    2,213962    0,904229    1,374476    -0,956596    -0,981451    0,882983
1202    1,530359    0,359938    1,289617    -0,733836    -0,981861    0,591721
1203    0,586641    0,625862    0,680958    -0,370616    -0,520865    -0,599808
1204    1,634444    0,896950    1,229303    -0,670096    -0,840640    0,161299
1205    3,353395    0,803280    2,742451    -0,811051    -0,985211    0,698825
1206    2,657568    0,760994    2,004550    -0,895859    -0,985670    0,808068
1207    4,001518    1,126220    2,939451    -0,958613    -0,994032    0,921835
1208    3,755224    1,195237    2,668069    -0,937053    -0,987689    0,870894
1209    3,395574    1,126910    2,332031    -0,961906    -0,991236    0,917361
1210    4,209918    1,274304    2,968925    -0,981668    -0,996648    0,962785
1211    3,074760    0,648017    2,576590    -0,811861    -0,989160    0,717328
1212    1,462823    0,441798    1,197250    -0,697562    -0,964412    0,483285
1213    2,164597    0,387776    2,038554    -0,405149    -0,984762    0,239979
1214    3,636614    0,320185    3,505752    -0,445377    -0,996651    0,370671
1215    1,921439    0,785376    1,309000    -0,859898    -0,951945    0,662235
1216    1,401084    1,147235    0,731462    -0,853613    -0,576639    0,066645
1217    0,976919    0,660247    0,657211    -0,742914    -0,740116    0,099694
1218    1,307443    0,740620    0,906928    -0,741185    -0,836347    0,251880
1219    1,035374    0,487852    0,816088    -0,637485    -0,887619    0,210986
1220    0,889736    0,420934    0,865426    -0,293512    -0,885329    -0,184633
1221    1,204036    0,575744    1,001184    -0,561739    -0,879576    0,100491
1222    0,924201    0,484577    0,914290    -0,282504    -0,861112    -0,244437
1223    1,313886    0,953395    0,627045    -0,894930    -0,734658    0,354745
1224    1,585280    0,626808    1,121011    -0,829923    -0,950103    0,614491
1225    2,411439    0,625152    2,188235    -0,470138    -0,967689    0,232406
1226    2,136127    0,383164    2,133941    -0,095388    -0,983897    -0,084071
1227    2,475061    0,731158    1,815591    -0,929497    -0,988908    0,864403
1228    2,510069    0,833866    1,767547    -0,924854    -0,983772    0,841608
1229    2,471722    0,665388    2,790991    0,376214    -0,975299    -0,571583
1230    1,895765    0,371683    1,746467    -0,483894    -0,982503    0,312440
1231    2,718428    0,403136    2,718101    -0,074960    -0,989003    -0,073346
1232    1,862873    0,499185    1,521719    -0,754826    -0,976577    0,596011
1233    2,241511    0,548263    2,054246    -0,449590    -0,971168    0,223682
1234    1,107817    0,644234    1,230146    -0,090401    -0,853214    -0,442294
1235    1,059070    0,512149    1,140987    -0,075658    -0,894245    -0,378638
