W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1067    0,004153    0,002158    0,002194    -0,953528    -0,955063    0,821372
1068    0,005217    0,002875    0,002450    -0,982721    -0,976127    0,919058
1069    0,006008    0,002411    0,003756    -0,959546    -0,983531    0,892857
1070    0,005684    0,001709    0,004170    -0,918585    -0,986800    0,842456
1071    0,005569    0,002040    0,003626    -0,969306    -0,990390    0,925988
1072    0,006240    0,002176    0,004134    -0,979070    -0,994246    0,951636
1073    0,005762    0,001476    0,004427    -0,927974    -0,992254    0,874493
1074    0,006297    0,002276    0,004117    -0,972768    -0,991759    0,935055
1075    0,006737    0,002039    0,004876    -0,937999    -0,989438    0,877845
1076    0,006921    0,001699    0,005288    -0,970598    -0,997007    0,949082
1077    0,006187    0,001545    0,004840    -0,902096    -0,990473    0,834076
1078    0,005024    0,000990    0,004461    -0,635148    -0,985188    0,493291
1079    0,004866    0,001070    0,004023    -0,829376    -0,988894    0,737132
1080    0,004754    0,001608    0,003380    -0,900170    -0,978294    0,790377
1081    0,005047    0,000757    0,004835    -0,349051    -0,989166    0,207705
1082    0,004927    0,001380    0,005402    0,220926    -0,968468    -0,456940
1083    0,005922    0,000645    0,005820    -0,210653    -0,994122    0,103574
1084    0,003781    0,002264    0,001612    -0,982585    -0,965346    0,900041
1085    0,005150    0,000965    0,004429    -0,788575    -0,990982    0,699063
1086    0,005383    0,000920    0,005849    0,443825    -0,990017    -0,565697
1087    0,004103    0,002569    0,001693    -0,975630    -0,942944    0,846907
1088    0,003467    0,003056    0,000824    -0,975925    -0,588190    0,397643
1089    0,002342    0,001429    0,001202    -0,908820    -0,868392    0,582337
1090    0,001332    0,000701    0,001054    -0,618234    -0,852613    0,116399
1091    0,001528    0,000601    0,001121    -0,784142    -0,943005    0,532934
1092    0,003011    0,001835    0,001407    -0,945876    -0,906099    0,719760
1093    0,002674    0,003609    0,001114    -0,980927    0,776896    -0,884463
1094    0,004294    0,002645    0,001737    -0,987071    -0,969753    0,918092
1095    0,003339    0,002494    0,001029    -0,979281    -0,871345    0,753928
1096    0,001669    0,001962    0,000786    -0,918696    0,170324    -0,545670
1097    0,001621    0,002306    0,003032    0,166914    -0,661514    -0,849828
1098    0,002490    0,003719    0,001837    -0,899308    0,465227    -0,805491
1099    0,003448    0,002436    0,001178    -0,978391    -0,903975    0,796032
1100    0,002847    0,002675    0,000891    -0,949833    -0,344324    0,033418
1101    0,001545    0,001429    0,001116    -0,721100    -0,460470    -0,282963
1102    0,003063    0,001881    0,001473    -0,932986    -0,888132    0,663202
1103    0,002753    0,001139    0,003081    0,098233    -0,929908    -0,457361
1104    0,003059    0,002763    0,001184    -0,922189    -0,431132    0,048634
1105    0,004730    0,002529    0,002353    -0,971017    -0,966455    0,877058
1106    0,004940    0,002390    0,002687    -0,969498    -0,975933    0,892715
1107    0,004362    0,003193    0,001428    -0,975776    -0,872266    0,744148
1108    0,003830    0,002222    0,001867    -0,946958    -0,923986    0,752080
1109    0,003627    0,002406    0,001398    -0,973472    -0,919160    0,804652
1110    0,003384    0,002769    0,001046    -0,961793    -0,688990    0,464239
1111    0,004298    0,003303    0,001218    -0,982633    -0,864113    0,755715
1112    0,003858    0,003959    0,001143    -0,957541    -0,058021    -0,232254
1113    0,003702    0,003645    0,001226    -0,944454    -0,211844    -0,121106
1114    0,003296    0,003635    0,000961    -0,966290    0,225906    -0,469092
1115    0,003220    0,003322    0,001005    -0,953309    -0,052463    -0,251567
1116    0,003822    0,003068    0,001037    -0,978418    -0,791147    0,647687
1117    0,003896    0,002410    0,001603    -0,980650    -0,955725    0,879625
1118    0,004029    0,002280    0,001916    -0,966790    -0,952602    0,843216
1119    0,004022    0,002587    0,001607    -0,974785    -0,933286    0,829615
1120    0,002260    0,002920    0,001112    -0,939448    0,435277    -0,717444
1121    0,003073    0,002516    0,000864    -0,971784    -0,727098    0,544646
1122    0,003181    0,001358    0,002005    -0,919472    -0,963857    0,781495
1123    0,004012    0,001353    0,002785    -0,936459    -0,985368    0,862969
1124    0,006088    0,002755    0,003442    -0,978048    -0,985999    0,929607
1125    0,004721    0,002266    0,002667    -0,949327    -0,963699    0,830954
1126    0,005131    0,002653    0,002634    -0,970848    -0,970420    0,884262
1127    0,004611    0,000916    0,004243    -0,484641    -0,981992    0,310663
1128    0,004394    0,001360    0,005641    0,892770    -0,994087    -0,936412
1129    0,004952    0,000913    0,004426    -0,637963    -0,987293    0,507486
1130    0,004091    0,002264    0,006138    0,853767    -0,981395    -0,937848
1131    0,004709    0,000738    0,004603    -0,219597    -0,987701    0,064359
1132    0,004790    0,001540    0,003584    -0,845447    -0,973305    0,700302
1133    0,004266    0,001006    0,003676    -0,664217    -0,978863    0,497294
1134    0,005278    0,002371    0,003017    -0,973956    -0,983992    0,917957
1135    0,003481    0,002191    0,001434    -0,974231    -0,938789    0,836895
1136    0,004048    0,003416    0,000924    -0,983584    -0,744886    0,612263
1137    0,002992    0,002972    0,000728    -0,970257    -0,150116    -0,093682
1138    0,003481    0,002674    0,001093    -0,970829    -0,809737    0,645420
1139    0,003391    0,002508    0,001147    -0,968580    -0,839080    0,677419
1140    0,003242    0,002252    0,001193    -0,969661    -0,887226    0,747533
1141    0,001906    0,002447    0,001375    -0,828652    0,088496    -0,630900
1142    0,001493    0,003720    0,002538    -0,866243    0,681184    -0,955851
1143    0,000961    0,002594    0,002580    -0,200345    -0,171174    -0,930971
1144    0,001374    0,003469    0,004506    0,669453    -0,820278    -0,974024
1145    0,001185    0,002596    0,003407    0,562040    -0,776273    -0,957704
1146    0,002309    0,003001    0,001064    -0,952849    0,517216    -0,752532
1147    0,001858    0,002661    0,004234    0,747947    -0,908864    -0,956630
1148    0,003594    0,000680    0,003440    -0,316643    -0,982259    0,133143
1149    0,001153    0,002398    0,002115    -0,471457    -0,010586    -0,876849
1150    0,002386    0,002530    0,001004    -0,918164    -0,062714    -0,337839
1151    0,002276    0,002139    0,000949    -0,909460    -0,347807    -0,073516
1152    0,002451    0,002098    0,000876    -0,937540    -0,552915    0,228517
1153    0,002580    0,002344    0,000731    -0,960412    -0,450017    0,183422
1154    0,003002    0,002221    0,001263    -0,926150    -0,748182    0,442688
1155    0,003527    0,003079    0,001217    -0,941052    -0,517584    0,197646
1156    0,003604    0,002186    0,001564    -0,972283    -0,945087    0,842480
1157    0,002237    0,001884    0,000568    -0,976595    -0,700249    0,530308
1158    0,002736    0,002304    0,000895    -0,951302    -0,608125    0,333799
1159    0,001975    0,002303    0,000908    -0,921206    0,161365    -0,532627
1160    0,002173    0,003211    0,001573    -0,899759    0,454845    -0,797885
1161    0,001523    0,002984    0,002235    -0,685272    0,233390    -0,868110
1162    0,001447    0,001762    0,001126    -0,770939    -0,078371    -0,574531
1163    0,001960    0,003010    0,001637    -0,866197    0,394985    -0,801205
1164    0,003314    0,003163    0,000690    -0,978391    -0,317983    0,115080
1165    0,003183    0,003156    0,000841    -0,964830    -0,164522    -0,100557
1166    0,003278    0,003015    0,000714    -0,977713    -0,463018    0,266615
1167    0,004292    0,003373    0,001131    -0,984915    -0,856631    0,754431
1168    0,002164    0,001652    0,001037    -0,886291    -0,675128    0,256710
1169    0,003011    0,003048    0,001448    -0,885938    -0,214755    -0,262723
1170    0,002759    0,001751    0,001193    -0,957604    -0,906209    0,745978
1171    0,001922    0,000694    0,001533    -0,683815    -0,943786    0,404181
1172    0,002949    0,001589    0,001663    -0,902253    -0,911130    0,644360
1173    0,002929    0,000864    0,002555    -0,552583    -0,959470    0,295309
1174    0,003942    0,001843    0,002241    -0,957735    -0,971618    0,862508
1175    0,005306    0,001796    0,003614    -0,961367    -0,990602    0,914683
1176    0,005619    0,002157    0,003541    -0,976876    -0,991483    0,940711
1177    0,006499    0,002146    0,004440    -0,972406    -0,993626    0,939908
1178    0,005911    0,000919    0,005392    -0,618241    -0,990991    0,507407
1179    0,005976    0,001130    0,005386    -0,590701    -0,985555    0,445517
1180    0,004692    0,000854    0,005018    0,303889    -0,986774    -0,454306
1181    0,005218    0,000776    0,004670    -0,742877    -0,993790    0,663776
1182    0,005509    0,000815    0,005042    -0,622528    -0,991968    0,518539
1183    0,004058    0,000926    0,004726    0,666546    -0,989272    -0,768297
1184    0,004800    0,002109    0,002978    -0,919739    -0,960567    0,774329
1185    0,003808    0,000788    0,003523    -0,451457    -0,979904    0,264398
1186    0,002753    0,002044    0,000959    -0,962959    -0,818100    0,632730
1187    0,002782    0,002933    0,000890    -0,952862    0,013792    -0,316516
1188    0,003309    0,002231    0,001409    -0,944145    -0,852999    0,633368
1189    0,002663    0,001118    0,001854    -0,823462    -0,939577    0,579472
1190    0,002574    0,002926    0,001187    -0,914759    0,086411    -0,481535
1191    0,001201    0,000567    0,001084    -0,431726    -0,881905    -0,044488
1192    0,002867    0,002543    0,001071    -0,928500    -0,472215    0,111128
1193    0,001902    0,001558    0,000976    -0,859269    -0,577073    0,078103
1194    0,001112    0,002320    0,001982    -0,521339    0,049038    -0,877888
1195    0,001088    0,002625    0,003023    0,185993    -0,521395    -0,935402
1196    0,002093    0,002159    0,004104    0,863463    -0,964154    -0,966354
1197    0,002320    0,001673    0,003825    0,830483    -0,969867    -0,941173
1198    0,001679    0,001003    0,002385    0,553580    -0,936734    -0,810070
1199    0,002050    0,002300    0,001383    -0,803796    -0,145203    -0,471887
1200    0,001739    0,001201    0,002647    0,607595    -0,932846    -0,852940
1201    0,001559    0,001084    0,002208    0,375950    -0,890563    -0,756298
1202    0,001299    0,001600    0,001724    -0,306926    -0,468720    -0,696848
1203    0,001488    0,001201    0,000810    -0,839773    -0,592874    0,060655
1204    0,001995    0,000998    0,001709    -0,516079    -0,865897    0,018410
1205    0,002413    0,002336    0,003578    0,135232    -0,762647    -0,744008
1206    0,001896    0,001934    0,002910    0,154126    -0,754011    -0,765226
1207    0,002231    0,001691    0,003416    0,508142    -0,904528    -0,826887
1208    0,001415    0,002097    0,002992    0,430070    -0,774420    -0,904228
1209    0,001721    0,001500    0,002736    0,440559    -0,870515    -0,825320
1210    0,002107    0,001718    0,003512    0,682469    -0,933881    -0,898708
1211    0,001556    0,002232    0,003282    0,485384    -0,804048    -0,910100
1212    0,001342    0,002109    0,001629    -0,635206    -0,001660    -0,771287
1213    0,001062    0,002554    0,002632    -0,132870    -0,274562    -0,916563
1214    0,000904    0,002469    0,002753    0,149460    -0,462506    -0,945784
1215    0,001432    0,002300    0,001634    -0,708617    0,120725    -0,785980
1216    0,001017    0,001145    0,000787    -0,741099    -0,213649    -0,497558
1217    0,001116    0,001217    0,000819    -0,756768    -0,238375    -0,454445
1218    0,001482    0,001324    0,000852    -0,821285    -0,463269    -0,125128
1219    0,001165    0,000943    0,000726    -0,782524    -0,588272    -0,043153
1220    0,001391    0,001031    0,000962    -0,722011    -0,671668    -0,027630
1221    0,000950    0,000998    0,001171    -0,277520    -0,574649    -0,626777
1222    0,001857    0,000949    0,001212    -0,817754    -0,892717    0,470661
1223    0,002173    0,000747    0,001620    -0,817408    -0,964023    0,634873
1224    0,002968    0,001845    0,001266    -0,968864    -0,932574    0,814160
1225    0,002952    0,000623    0,002757    -0,407927    -0,978503    0,210865
1226    0,003850    0,001415    0,002576    -0,934945    -0,980832    0,847891
1227    0,004859    0,002027    0,002880    -0,986003    -0,993087    0,959616
1228    0,004823    0,001854    0,003099    -0,955916    -0,984456    0,889483
1229    0,005337    0,000996    0,004645    -0,742711    -0,989630    0,638825
1230    0,003837    0,000680    0,003737    -0,233201    -0,984210    0,057393
1231    0,005796    0,001757    0,004105    -0,973673    -0,995230    0,946791
1232    0,004248    0,000695    0,004130    -0,248127    -0,986636    0,086966
1233    0,005001    0,000828    0,005147    0,096248    -0,987108    -0,254318
1234    0,003512    0,001690    0,001967    -0,953492    -0,965910    0,842956
1235    0,003364    0,001698    0,001992    -0,895514    -0,925264    0,659775
