W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
935    2,519795    2,823934    2,095763    -0,697872    -0,261981    -0,508378
936    1,936000    0,986818    0,968553    -0,990278    -0,989906    0,960566
937    1,971060    1,710426    1,457929    -0,694837    -0,536785    -0,233798
938    2,495679    1,542056    1,045322    -0,976185    -0,947408    0,855419
939    3,804926    2,758594    1,414326    -0,956865    -0,823943    0,623765
940    3,249102    2,708277    1,001428    -0,959636    -0,649216    0,409095
941    2,679819    2,004519    1,093052    -0,931239    -0,743910    0,449232
942    3,405038    2,527939    1,157995    -0,966794    -0,829918    0,659789
943    4,079897    2,660081    1,509126    -0,987949    -0,962062    0,908239
944    4,000853    1,628516    2,431767    -0,978090    -0,990234    0,939514
945    3,191606    2,490012    1,108481    -0,953663    -0,737022    0,499516
946    4,619088    2,787198    1,995968    -0,975608    -0,951857    0,861346
947    3,918191    2,357326    1,694904    -0,976376    -0,953773    0,866305
948    4,271314    2,087225    2,236352    -0,987043    -0,988723    0,951884
949    4,553707    2,204730    2,389648    -0,990402    -0,991836    0,964691
950    4,468936    1,894106    2,596980    -0,993233    -0,996406    0,979826
951    3,556254    2,491625    1,279268    -0,971612    -0,887509    0,753300
952    3,200546    2,719098    1,611024    -0,864201    -0,528048    0,029061
953    2,760862    1,953380    1,342986    -0,893234    -0,756551    0,381773
954    3,509649    2,365933    1,333437    -0,971701    -0,907932    0,783236
955    3,154164    2,444381    1,384287    -0,908401    -0,674489    0,304029
956    2,444268    2,517743    1,425901    -0,835247    -0,239379    -0,333947
957    3,063971    2,363877    1,061446    -0,956058    -0,757427    0,532722
958    2,969381    2,652933    1,074968    -0,933011    -0,459701    0,109336
959    2,905933    2,733105    1,305703    -0,894551    -0,353089    -0,102319
960    3,296568    2,995112    1,236370    -0,927193    -0,420199    0,049696
961    2,866860    2,935582    1,498935    -0,866795    -0,215028    -0,300615
962    3,123010    2,602536    0,981212    -0,957437    -0,643333    0,394970
963    3,587091    3,210811    1,236651    -0,939756    -0,460690    0,129527
964    2,781511    2,282116    1,061118    -0,930954    -0,619127    0,289639
965    2,874553    2,357730    1,123116    -0,926647    -0,614157    0,272428
966    3,140860    2,445404    1,187434    -0,939697    -0,709868    0,426172
967    3,634002    3,122922    1,007334    -0,966802    -0,610281    0,387595
968    3,769781    3,701914    1,404309    -0,929508    -0,234152    -0,140902
970    3,625144    2,677686    1,215867    -0,970091    -0,845113    0,690070
971    3,692880    3,348673    1,140480    -0,952200    -0,442159    0,147032
972    3,852002    3,327411    1,227973    -0,951911    -0,557505    0,276352
973    4,043737    2,458602    1,641434    -0,990864    -0,979385    0,943195
974    3,273080    2,701029    1,108928    -0,948959    -0,640182    0,365208
975    2,998866    2,392407    1,278617    -0,911696    -0,639532    0,267201
976    3,386452    2,129391    1,467471    -0,960251    -0,914296    0,764888
977    3,292120    2,905335    1,545738    -0,882918    -0,470291    0,000866
978    2,688530    1,694435    1,313340    -0,919149    -0,861233    0,591412
979    3,077517    2,364201    1,428675    -0,894700    -0,673537    0,272459
980    3,077382    2,150743    1,257257    -0,945455    -0,830341    0,603522
981    2,747271    2,458743    1,410526    -0,858891    -0,450526    -0,070283
982    3,213578    2,649292    1,226445    -0,930362    -0,610526    0,277632
983    3,688985    1,374419    2,364641    -0,976893    -0,992254    0,942775
984    2,824668    1,020417    2,718915    -0,282323    -0,932939    -0,081999
985    2,261544    0,996034    1,601822    -0,785952    -0,923142    0,487840
986    1,998680    1,010638    1,406137    -0,752222    -0,880751    0,350473
987    2,310604    0,755627    1,960478    -0,591765    -0,950508    0,312019
988    2,252684    1,409048    0,867468    -0,993576    -0,982961    0,955845
989    3,505175    1,560315    1,972731    -0,990018    -0,993767    0,968135
990    3,382943    1,955796    1,490432    -0,986047    -0,975849    0,925868
991    2,166740    2,086578    0,325137    -0,989019    -0,317015    0,173371
992    1,671042    1,543033    0,363842    -0,977507    -0,447215    0,248519
993    2,398511    1,071492    1,341286    -0,992594    -0,995280    0,976120
994    3,928771    2,016952    1,915973    -0,998997    -0,998888    0,995774
995    3,770163    1,841799    1,934975    -0,998161    -0,998334    0,993001
996    3,171300    1,219289    1,976047    -0,987791    -0,995369    0,968242
997    4,354308    0,374166    4,584485    0,588467    -0,997820    -0,640537
998    3,010122    1,558044    1,488847    -0,988471    -0,987368    0,951995
999    3,277232    1,823780    1,471792    -0,995512    -0,993100    0,977545
1000    3,524864    0,519615    3,944279    0,781478    -0,996616    -0,830118
1001    3,379760    1,013629    4,355278    0,951336    -0,997425    -0,970987
1002    2,692835    0,443749    2,895953    0,392601    -0,990020    -0,518295
1003    3,118244    0,340751    3,251632    0,345188    -0,995152    -0,435822
1004    3,057650    0,731133    3,718811    0,882508    -0,995716    -0,922212
1005    2,408965    0,841493    3,130087    0,810561    -0,987527    -0,892661
1006    5,533423    3,258304    8,749702    0,979557    -0,997190    -0,991874
1007    5,598677    3,209073    8,776167    0,984545    -0,997947    -0,993739
1008    3,644444    1,086335    4,643128    0,896235    -0,994600    -0,937431
1009    5,936038    3,180826    9,092644    0,988321    -0,998578    -0,995039
1010    4,909515    3,462123    8,350072    0,989392    -0,998184    -0,996346
1011    5,393961    3,058019    8,442902    0,995351    -0,999391    -0,998105
1012    0,650356    1,093923    0,742618    -0,750695    0,230060    -0,815632
1013    2,280973    0,273297    2,385967    0,333108    -0,994151    -0,432994
1014    1,887025    0,457179    2,239985    0,723104    -0,990013    -0,813262
1015    1,873137    1,315201    3,071032    0,850975    -0,974376    -0,947302
1016    1,768657    0,593795    2,299597    0,860490    -0,991309    -0,920034
1017    1,996135    0,560853    2,525118    0,927665    -0,996555    -0,955439
1018    3,242735    0,332165    3,021644    -0,694134    -0,996864    0,634994
1019    2,780747    0,283235    2,663185    -0,457223    -0,995517    0,371054
1020    3,125060    0,697137    2,468603    -0,954285    -0,996431    0,925649
1021    2,935567    0,479467    2,540844    -0,849571    -0,995034    0,792848
1022    2,808211    0,702728    2,142371    -0,960298    -0,995804    0,930741
1023    2,255216    0,618331    1,820897    -0,771858    -0,976415    0,616386
1024    2,261784    0,336650    2,236739    -0,148405    -0,988861    -0,000443
1025    1,822056    0,218835    1,817569    -0,080533    -0,992773    -0,039668
1026    1,910061    0,498999    1,455564    -0,933077    -0,992369    0,881607
1027    1,456632    0,422821    1,222338    -0,654693    -0,965211    0,434271
1028    1,030049    0,718795    1,131518    -0,200794    -0,782770    -0,452461
1029    0,721572    0,252982    0,570380    -0,710327    -0,950020    0,455083
1030    1,926309    0,774381    1,216415    -0,948807    -0,979575    0,865916
1031    1,301751    0,417000    1,112155    -0,581725    -0,952360    0,305948
1032    1,001221    0,408384    0,831531    -0,584247    -0,917132    0,212351
1033    1,435115    0,835198    1,464999    -0,254833    -0,834321    -0,320466
1034    1,111705    0,653367    0,559067    -0,929454    -0,902272    0,679547
1035    0,601018    0,290211    0,473169    -0,635115    -0,880659    0,193386
1036    0,652176    0,389872    0,544671    -0,551918    -0,802317    -0,054940
1037    0,734393    0,631928    0,457530    -0,785778    -0,519831    -0,119902
1038    1,079249    1,021818    0,319026    -0,955350    -0,323031    0,028972
1039    0,859393    1,048279    0,601572    -0,818949    -0,001504    -0,572633
1040    0,737262    0,809664    0,646701    -0,654082    -0,321130    -0,506314
1041    0,627163    0,466667    0,505525    -0,607422    -0,679886    -0,169555
1042    1,919622    1,562082    0,653043    -0,950205    -0,666608    0,401127
1043    1,227388    1,479990    0,510265    -0,945896    0,338115    -0,625182
1044    1,886085    1,566430    0,592624    -0,957856    -0,650784    0,405259
1045    1,794075    1,552805    0,526607    -0,960676    -0,574115    0,324186
1046    1,233333    1,377901    0,658492    -0,878572    -0,034545    -0,446974
1047    2,300785    1,792267    0,687386    -0,974063    -0,807412    0,652969
1048    2,473583    1,992486    0,668123    -0,978195    -0,785099    0,639344
1049    2,562930    2,052641    0,725527    -0,974719    -0,774861    0,614032
1050    1,629019    1,381357    0,456841    -0,967255    -0,641129    0,425357
1051    1,214229    1,328080    0,443053    -0,943155    0,086574    -0,412757
1052    0,374660    0,688866    0,906816    0,401811    -0,718398    -0,925667
1053    0,766969    0,892043    0,476581    -0,845443    -0,026851    -0,511172
1054    0,736797    1,262640    0,927412    -0,686350    0,139977    -0,816184
1055    0,759203    0,798784    1,355442    0,513471    -0,862712    -0,876919
1056    1,247887    0,937935    1,953558    0,589286    -0,921702    -0,856538
1057    0,718795    1,286144    1,669082    0,332621    -0,686961    -0,913814
