W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1015    10,955269    10,955426    21,910695    1,000000    -1,000000    -1,000000
1016    0,712072    0,712441    1,424509    0,999990    -0,999998    -0,999998
1017    0,687507    0,687708    1,375211    0,999989    -0,999997    -0,999997
1018    0,695237    0,694652    1,389884    0,999984    -0,999996    -0,999996
1019    0,701726    0,702291    1,404015    0,999993    -0,999998    -0,999998
1020    0,708349    0,708884    1,417231    0,999993    -0,999998    -0,999998
1021    0,715871    0,715980    1,431847    0,999989    -0,999997    -0,999997
1022    0,756709    0,757589    1,514296    0,999995    -0,999999    -0,999999
1023    0,727427    0,727447    1,454871    0,999989    -0,999997    -0,999997
1024    0,732634    0,733418    1,466052    0,999999    -1,000000    -1,000000
1025    0,737882    0,738061    1,475942    0,999998    -1,000000    -1,000000
1026    0,742840    0,743016    1,485855    0,999997    -0,999999    -0,999999
1027    0,747566    0,747196    1,494759    0,999992    -0,999998    -0,999998
1028    10,465500    10,466192    20,931692    1,000000    -1,000000    -1,000000
1029    0,759992    0,758462    1,518442    0,999969    -0,999992    -0,999992
1030    0,763172    0,762834    1,526004    0,999995    -0,999999    -0,999999
1031    0,766498    0,766372    1,532867    0,999992    -0,999998    -0,999998
1032    0,769159    0,769186    1,538342    0,999995    -0,999999    -0,999999
1033    0,772379    0,771950    1,544325    0,999991    -0,999998    -0,999998
1034    0,774313    0,775126    1,549439    1,000000    -1,000000    -1,000000
1035    0,776533    0,776925    1,553458    0,999999    -1,000000    -1,000000
1036    0,779018    0,778683    1,557699    0,999995    -0,999999    -0,999999
1037    0,779840    0,780352    1,560191    0,999998    -1,000000    -1,000000
1038    0,781703    0,780492    1,562192    0,999994    -0,999998    -0,999998
1039    0,782387    0,781266    1,563650    0,999992    -0,999998    -0,999998
1040    0,783130    0,782101    1,565227    0,999992    -0,999998    -0,999998
1041    0,821319    0,821065    1,642382    0,999997    -0,999999    -0,999999
1042    0,749738    0,750431    1,500168    0,999998    -1,000000    -1,000000
1043    0,720011    0,720372    1,440381    0,999995    -0,999999    -0,999999
1044    0,719098    0,720011    1,439106    0,999991    -0,999998    -0,999998
1045    0,718892    0,719335    1,438227    0,999999    -1,000000    -1,000000
1046    0,717441    0,717662    1,435102    0,999998    -0,999999    -0,999999
1047    0,671299    0,671354    1,342652    0,999998    -0,999999    -0,999999
1048    0,669155    0,670568    1,339722    0,999995    -0,999999    -0,999999
1049    0,667157    0,668017    1,335173    0,999998    -0,999999    -0,999999
1050    0,663360    0,664439    1,327798    0,999996    -0,999999    -0,999999
1051    0,661084    0,661887    1,322970    0,999997    -0,999999    -0,999999
1052    0,658938    0,659437    1,318375    0,999999    -1,000000    -1,000000
1053    0,655859    0,656304    1,312162    0,999997    -0,999999    -0,999999
1054    0,652624    0,653540    1,306162    0,999998    -0,999999    -0,999999
1055    0,649073    0,649767    1,298840    0,999999    -1,000000    -1,000000
1056    0,001469    0,001391    0,000714    -0,876816    -0,349454    -0,144105
1057    0,641503    0,642391    1,283891    0,999990    -0,999998    -0,999998
1058    0,637305    0,637999    1,275302    0,999996    -0,999999    -0,999999
1059    0,632701    0,633090    1,265790    0,999996    -0,999999    -0,999999
1060    0,627533    0,627839    1,255371    0,999998    -0,999999    -0,999999
1061    0,622402    0,622847    1,245248    0,999995    -0,999999    -0,999999
1062    0,617070    0,617406    1,234468    0,999973    -0,999993    -0,999993
1063    0,611613    0,611781    1,223392    0,999994    -0,999998    -0,999998
1064    0,605770    0,605439    1,211208    0,999995    -0,999999    -0,999999
1065    0,599670    0,599089    1,198754    0,999982    -0,999996    -0,999996
1066    0,592615    0,593032    1,185646    0,999995    -0,999999    -0,999999
1067    0,585616    0,586588    1,172203    0,999995    -0,999999    -0,999999
1068    0,579044    0,579132    1,158169    0,999978    -0,999994    -0,999994
1069    0,571982    0,571595    1,143570    0,999977    -0,999994    -0,999994
1070    0,564262    0,564180    1,128436    0,999980    -0,999995    -0,999995
1071    0,556134    0,556303    1,112434    0,999989    -0,999997    -0,999997
1072    0,547823    0,548518    1,096338    0,999990    -0,999998    -0,999998
1073    0,539558    0,540308    1,079863    0,999991    -0,999998    -0,999998
1074    0,530895    0,531536    1,062428    0,999987    -0,999997    -0,999997
1075    0,522076    0,522299    1,044372    0,999990    -0,999997    -0,999997
1076    0,512869    0,513202    1,026066    0,999983    -0,999996    -0,999996
1077    0,501942    0,502386    1,004322    0,999975    -0,999994    -0,999994
1078    0,490551    0,491217    0,981764    0,999987    -0,999997    -0,999997
1079    0,470165    0,471413    0,941576    0,999994    -0,999998    -0,999998
1080    0,454421    0,454340    0,908757    0,999982    -0,999996    -0,999996
