W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
935    0,002520    0,002824    0,002096    -0,697872    -0,261981    -0,508378
936    0,001936    0,000987    0,000969    -0,990278    -0,989906    0,960566
937    0,001971    0,001710    0,001458    -0,694837    -0,536785    -0,233798
938    0,002496    0,001542    0,001045    -0,976185    -0,947408    0,855419
939    0,003805    0,002759    0,001414    -0,956865    -0,823943    0,623765
940    0,003249    0,002708    0,001001    -0,959636    -0,649216    0,409095
941    0,002680    0,002005    0,001093    -0,931239    -0,743910    0,449232
942    0,003405    0,002528    0,001158    -0,966794    -0,829918    0,659789
943    0,004080    0,002660    0,001509    -0,987949    -0,962062    0,908239
944    0,004001    0,001629    0,002432    -0,978090    -0,990234    0,939514
945    0,003192    0,002490    0,001108    -0,953663    -0,737022    0,499516
946    0,004619    0,002787    0,001996    -0,975608    -0,951857    0,861346
947    0,003918    0,002357    0,001695    -0,976376    -0,953773    0,866305
948    0,004271    0,002087    0,002236    -0,987043    -0,988723    0,951884
949    0,004554    0,002205    0,002390    -0,990402    -0,991836    0,964691
950    0,004469    0,001894    0,002597    -0,993233    -0,996406    0,979826
951    0,003556    0,002492    0,001279    -0,971612    -0,887509    0,753300
952    0,003201    0,002719    0,001611    -0,864201    -0,528048    0,029061
953    0,002761    0,001953    0,001343    -0,893234    -0,756551    0,381773
954    0,003510    0,002366    0,001333    -0,971701    -0,907932    0,783236
955    0,003154    0,002444    0,001384    -0,908401    -0,674489    0,304029
956    0,002444    0,002518    0,001426    -0,835247    -0,239379    -0,333947
957    0,003064    0,002364    0,001061    -0,956058    -0,757427    0,532722
958    0,002969    0,002653    0,001075    -0,933011    -0,459701    0,109336
959    0,002906    0,002733    0,001306    -0,894551    -0,353089    -0,102319
960    0,003297    0,002995    0,001236    -0,927193    -0,420199    0,049696
961    0,002867    0,002936    0,001499    -0,866795    -0,215028    -0,300615
962    0,003123    0,002603    0,000981    -0,957437    -0,643333    0,394970
963    0,003587    0,003211    0,001237    -0,939756    -0,460690    0,129527
964    0,002782    0,002282    0,001061    -0,930954    -0,619127    0,289639
965    0,002875    0,002358    0,001123    -0,926647    -0,614157    0,272428
