W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1015    4,457384    5,124463    1,177149    -0,979409    0,477051    -0,644662
1016    5,522803    5,279719    0,791779    -0,990263    -0,371937    0,239095
1017    5,009846    5,189530    0,549141    -0,994821    0,278271    -0,374454
1018    2,779528    2,157493    1,088169    -0,933533    -0,703418    0,401856
1019    1,871808    1,122349    1,003328    -0,894095    -0,865442    0,549397
1020    3,877256    3,805055    0,717712    -0,982719    -0,192216    0,007242
1021    3,397025    1,291683    2,344450    -0,878759    -0,964809    0,722338
1022    3,522047    0,987890    2,719341    -0,860197    -0,982689    0,750830
1023    4,345406    1,618710    2,760173    -0,986943    -0,995529    0,967316
1024    1,495549    0,708049    1,353514    -0,427794    -0,881151    -0,050434
1025    2,077044    1,061498    1,405624    -0,785819    -0,884233    0,405999
1026    3,259414    3,145173    0,922376    -0,959141    -0,263179    -0,020529
1027    3,069980    3,461182    1,054567    -0,954870    0,222840    -0,502338
1028    3,082820    1,606791    2,613639    -0,530383    -0,853448    0,010821
1029    4,389963    1,319385    3,445883    -0,788878    -0,971922    0,622122
1030    2,577488    0,997553    2,385815    -0,378512    -0,922076    -0,009197
1031    2,351194    0,980703    1,541680    -0,891897    -0,957726    0,724093
1032    4,434586    4,780992    0,673713    -0,992126    0,458296    -0,566005
1033    6,063488    4,637193    1,847130    -0,975503    -0,833667    0,691755
1034    4,421852    3,356403    1,133333    -0,994971    -0,954994    0,920482
1035    2,948295    2,868178    0,647903    -0,975559    -0,231854    0,012437
1036    3,507801    4,189829    1,089342    -0,975454    0,531683    -0,705132
1037    2,074582    3,395765    1,530432    -0,957650    0,769307    -0,920683
1038    1,982871    0,595912    1,535506    -0,816302    -0,974550    0,666040
1039    2,053452    0,406202    1,788388    -0,709334    -0,987101    0,587334
1040    3,935310    1,109805    2,881261    -0,963573    -0,994680    0,930896
1041    1,905839    1,325533    1,119358    -0,818663    -0,733165    0,209679
1042    1,611073    0,710171    1,715909    -0,067979    -0,910768    -0,350049
1043    1,427053    0,396629    1,432978    -0,124000    -0,961544    -0,153300
1044    1,305579    2,378978    1,244246    -0,936257    0,740815    -0,929575
1045    4,409733    4,021562    0,949951    -0,978805    -0,498347    0,310235
1046    1,820511    0,986623    1,093711    -0,860581    -0,888206    0,530372
1047    1,633333    1,006369    0,800694    -0,924554    -0,877852    0,629125
1048    3,099268    3,303856    1,017441    -0,951495    0,043575    -0,348833
1049    3,684967    3,165760    1,024469    -0,966570    -0,610108    0,386561
1050    1,843984    2,894631    1,467708    -0,901613    0,521803    -0,839452
1051    2,690742    2,371084    0,746163    -0,964375    -0,541610    0,299934
1052    3,297951    2,547948    1,097134    -0,961847    -0,772207    0,568916
1053    3,570701    3,606578    1,197412    -0,944382    -0,137559    -0,195817
1054    2,729282    1,441578    1,548685    -0,905928    -0,919048    0,665698
1055    4,370111    3,465077    1,271846    -0,973634    -0,783423    0,620996
1056    5,615471    3,513690    2,220715    -0,986973    -0,967056    0,913501
1057    6,285249    3,787247    2,602919    -0,988759    -0,976049    0,932548
1058    4,789562    2,800926    2,238530    -0,960629    -0,937629    0,804129
1059    4,753917    3,105282    1,876832    -0,972751    -0,923497    0,809394
1060    4,488246    3,349696    1,462747    -0,971953    -0,842592    0,692305
1061    4,457287    2,982806    1,689154    -0,974459    -0,918013    0,805515
1062    6,486839    4,417568    2,257682    -0,985775    -0,944380    0,875675
1063    5,316014    3,081261    2,328984    -0,986873    -0,976907    0,929577
1064    5,148741    2,962138    2,327035    -0,979220    -0,966104    0,893674
1065    5,891158    2,788452    3,198423    -0,981643    -0,986078    0,936261
1066    4,623771    2,131401    2,584910    -0,976162    -0,983856    0,921560
1067    4,152810    2,157995    2,193678    -0,953528    -0,955063    0,821372
1068    5,216684    2,874924    2,449924    -0,982721    -0,976127    0,919058
1069    6,008235    2,411316    3,756328    -0,959546    -0,983531    0,892857
1070    5,683977    1,708503    4,169610    -0,918585    -0,986800    0,842456
1071    5,568712    2,039880    3,626293    -0,969306    -0,990390    0,925988
1072    6,239807    2,175601    4,133524    -0,979070    -0,994246    0,951636
1073    5,761663    1,475667    4,426572    -0,927974    -0,992254    0,874493
1074    6,296979    2,275778    4,117105    -0,972768    -0,991759    0,935055
1075    6,736571    2,038859    4,875620    -0,937999    -0,989438    0,877845
1076    6,920735    1,698502    5,288002    -0,970598    -0,997007    0,949082
1077    6,187308    1,544524    4,840110    -0,902096    -0,990473    0,834076
1078    5,024090    0,990417    4,461108    -0,635148    -0,985188    0,493291
1079    4,866258    1,070263    4,023289    -0,829376    -0,988894    0,737132
1080    4,754277    1,608168    3,380020    -0,900170    -0,978294    0,790377
1081    5,046754    0,757371    4,834770    -0,349051    -0,989166    0,207705
1082    4,926863    1,379949    5,402066    0,220926    -0,968468    -0,456940
1083    5,921946    0,644636    5,820367    -0,210653    -0,994122    0,103574
1084    3,781167    2,264276    1,612193    -0,982585    -0,965346    0,900041
1085    5,149748    0,965037    4,428684    -0,788575    -0,990982    0,699063
1086    5,382533    0,919994    5,849240    0,443825    -0,990017    -0,565697
1087    4,102969    2,569083    1,693096    -0,975630    -0,942944    0,846907
1088    3,466947    3,055778    0,824116    -0,975925    -0,588190    0,397643
1089    2,342186    1,428675    1,201966    -0,908820    -0,868392    0,582337
1090    1,332257    0,700925    1,054312    -0,618234    -0,852613    0,116399
1091    1,527980    0,600925    1,120640    -0,784142    -0,943005    0,532934
1092    3,010783    1,834797    1,407454    -0,945876    -0,906099    0,719760
1093    2,674433    3,608798    1,114093    -0,980927    0,776896    -0,884463
1094    4,294355    2,644509    1,736562    -0,987071    -0,969753    0,918092
1095    3,339023    2,493863    1,029248    -0,979281    -0,871345    0,753928
1096    1,668638    1,962118    0,786459    -0,918696    0,170324    -0,545670
1097    1,620785    2,306151    3,032005    0,166914    -0,661514    -0,849828
1098    2,489961    3,719306    1,837470    -0,899308    0,465227    -0,805491
1099    3,447745    2,435672    1,177804    -0,978391    -0,903975    0,796032
1100    2,847107    2,674502    0,890952    -0,949833    -0,344324    0,033418
1101    1,544554    1,429484    1,115713    -0,721100    -0,460470    -0,282963
1102    3,062966    1,880849    1,472935    -0,932986    -0,888132    0,663202
1103    2,752793    1,138509    3,080554    0,098233    -0,929908    -0,457361
1104    3,058867    2,763251    1,184389    -0,922189    -0,431132    0,048634
1105    4,730016    2,528889    2,353366    -0,971017    -0,966455    0,877058
1106    4,939589    2,390452    2,686713    -0,969498    -0,975933    0,892715
1107    4,361585    3,192976    1,428415    -0,975776    -0,872266    0,744148
1108    3,829612    2,222132    1,867287    -0,946958    -0,923986    0,752080
1109    3,627021    2,406126    1,397716    -0,973472    -0,919160    0,804652
1110    3,384168    2,769242    1,046068    -0,961793    -0,688990    0,464239
1111    4,298202    3,303211    1,217846    -0,982633    -0,864113    0,755715
1112    3,857664    3,959436    1,143419    -0,957541    -0,058021    -0,232254
1113    3,702327    3,645126    1,225765    -0,944454    -0,211844    -0,121106
1114    3,295845    3,635448    0,960806    -0,966290    0,225906    -0,469092
1115    3,219903    3,322315    1,004711    -0,953309    -0,052463    -0,251567
1116    3,821782    3,067965    1,036509    -0,978418    -0,791147    0,647687
1117    3,895646    2,409954    1,603311    -0,980650    -0,955725    0,879625
1118    4,029450    2,280307    1,915672    -0,966790    -0,952602    0,843216
1119    4,021534    2,586735    1,607249    -0,974785    -0,933286    0,829615
1120    2,259548    2,920207    1,111555    -0,939448    0,435277    -0,717444
